DBN,School Name,Year,% English Language Learners
18K268,P.S. 268 Emma Lazarus,2021-22,0.11065573990345001
18K268,P.S. 268 Emma Lazarus,2022-23,0.20216606557369232
18K272,P.S. 272 Curtis Estabrook,2018-19,0.06236080080270767
18K272,P.S. 272 Curtis Estabrook,2019-20,0.057208236306905746
18K272,P.S. 272 Curtis Estabrook,2020-21,0.0661577582359314
18K272,P.S. 272 Curtis Estabrook,2021-22,0.056657224893569946
18K272,P.S. 272 Curtis Estabrook,2022-23,0.040697675198316574
18K276,P.S. 276 Louis Marshall,2018-19,0.1456628441810608
18K276,P.S. 276 Louis Marshall,2019-20,0.16757741570472717
18K276,P.S. 276 Louis Marshall,2020-21,0.17303822934627533
18K276,P.S. 276 Louis Marshall,2021-22,0.16564416885375977
18K276,P.S. 276 Louis Marshall,2022-23,0.14922480285167694
18K279,P.S. 279 Herman Schreiber,2018-19,0.05223880708217621
18K279,P.S. 279 Herman Schreiber,2019-20,0.04597701132297516
18K279,P.S. 279 Herman Schreiber,2020-21,0.038327526301145554
18K279,P.S. 279 Herman Schreiber,2021-22,0.05714285746216774
18K279,P.S. 279 Herman Schreiber,2022-23,0.032258063554763794
18K285,I.S. 285 Meyer Levin,2018-19,0.03324468061327934
18K285,I.S. 285 Meyer Levin,2019-20,0.041265472769737244
18K285,I.S. 285 Meyer Levin,2020-21,0.04724409431219101
18K285,I.S. 285 Meyer Levin,2021-22,0.03911564499139786
18K285,I.S. 285 Meyer Levin,2022-23,0.03776978328824043
18K366,The Science And Medicine Middle School,2018-19,0.030075188726186752
18K366,The Science And Medicine Middle School,2019-20,0.03194103017449379
18K366,The Science And Medicine Middle School,2020-21,0.03589743748307228
18K366,The Science And Medicine Middle School,2021-22,0.04507042095065117
18K366,The Science And Medicine Middle School,2022-23,0.04964539036154747
18K563,It Takes a Village Academy,2018-19,0.17602427303791046
18K563,It Takes a Village Academy,2019-20,0.16612903773784637
18K563,It Takes a Village Academy,2020-21,0.13786008954048157
18K563,It Takes a Village Academy,2021-22,0.1827957034111023
18K563,It Takes a Village Academy,2022-23,0.1373801976442337
18K566,Brooklyn Community High School for Excellence and,2018-19,0.12169311940670013
18K566,Brooklyn Community High School for Excellence and,2019-20,0.12254901975393295
18K566,Brooklyn Community High School for Excellence and,2020-21,0.10679611563682556
18K566,Brooklyn Community High School for Excellence and,2021-22,0.11214952915906906
18K566,Brooklyn Community High School for Excellence and,2022-23,0.10382513701915741
18K567,Brooklyn Theatre Arts High School,2018-19,0.022857142612338066
18K567,Brooklyn Theatre Arts High School,2019-20,0.02662721835076809
18K567,Brooklyn Theatre Arts High School,2020-21,0.03956834599375725
18K567,Brooklyn Theatre Arts High School,2021-22,0.06666667014360428
18K567,Brooklyn Theatre Arts High School,2022-23,0.05714285746216774
18K569,Kurt Hahn Expeditionary Learning School,2018-19,0.0714285746216774
18K569,Kurt Hahn Expeditionary Learning School,2019-20,0.0617760606110096
18K569,Kurt Hahn Expeditionary Learning School,2020-21,0.08411215245723724
18K569,Kurt Hahn Expeditionary Learning School,2021-22,0.10169491171836853
18K569,Kurt Hahn Expeditionary Learning School,2022-23,0.1265822798013687
18K576,Victory Collegiate High School,2018-19,0.0674486830830574
18K576,Victory Collegiate High School,2019-20,0.05863192304968834
18K576,Victory Collegiate High School,2020-21,0.09187278896570206
18K576,Victory Collegiate High School,2021-22,0.11297070980072021
18K576,Victory Collegiate High School,2022-23,0.11923076957464218
18K578,Brooklyn Bridge Academy,2018-19,0.10810811072587967
18K578,Brooklyn Bridge Academy,2019-20,0.095238097012043
18K578,Brooklyn Bridge Academy,2020-21,0.06293706595897675
18K578,Brooklyn Bridge Academy,2021-22,0.08196721225976944
18K578,Brooklyn Bridge Academy,2022-23,0.07352941483259201
18K581,"The Middle School of Media, Law and Fine Arts",2018-19,0.11567164212465286
18K581,"The Middle School of Media, Law and Fine Arts",2019-20,0.09401709586381912
18K581,"The Middle School of Media, Law and Fine Arts",2020-21,0.11055276542901993
18K581,"The Middle School of Media, Law and Fine Arts",2021-22,0.09554140269756317
18K581,"The Middle School of Media, Law and Fine Arts",2022-23,0.15263158082962036
18K588,Middle School for Art and Philosophy,2018-19,0.075581394135952
18K588,Middle School for Art and Philosophy,2019-20,0.06666667014360428
18K588,Middle School for Art and Philosophy,2020-21,0.07633587718009949
18K588,Middle School for Art and Philosophy,2021-22,0.08227848261594772
18K588,Middle School for Art and Philosophy,2022-23,0.054054055362939835
18K617,High School for Innovation in Advertising and Medi,2018-19,0.09166666865348816
18K617,High School for Innovation in Advertising and Medi,2019-20,0.05288461595773697
18K617,High School for Innovation in Advertising and Medi,2020-21,0.06132075563073158
18K617,High School for Innovation in Advertising and Medi,2021-22,0.07364340871572495
18K617,High School for Innovation in Advertising and Medi,2022-23,0.08185053616762161
18K629,Cultural Academy for the Arts and Sciences,2018-19,0.11702127754688263
18K629,Cultural Academy for the Arts and Sciences,2019-20,0.08366534113883972
18K629,Cultural Academy for the Arts and Sciences,2020-21,0.11711711436510086
18K629,Cultural Academy for the Arts and Sciences,2021-22,0.053921569138765335
18K629,Cultural Academy for the Arts and Sciences,2022-23,0.0382978729903698
18K633,High School for Medical Professions,2018-19,0.043478261679410934
18K633,High School for Medical Professions,2019-20,0.05286343768239021
18K633,High School for Medical Professions,2020-21,0.08210526406764984
18K633,High School for Medical Professions,2021-22,0.10239651054143906
18K633,High School for Medical Professions,2022-23,0.10432569682598114
18K635,Olympus Academy,2018-19,0.014634146355092525
18K635,Olympus Academy,2019-20,0.020942408591508865
18K635,Olympus Academy,2020-21,0.01666666753590107
18K635,Olympus Academy,2021-22,0.01986755058169365
18K635,Olympus Academy,2022-23,0.008064515888690948
18K637,Academy for Conservation and the Environment,2018-19,0.13333334028720856
18K637,Academy for Conservation and the Environment,2019-20,0.10457516461610794
18K637,Academy for Conservation and the Environment,2020-21,0.10256410390138626
18K637,Academy for Conservation and the Environment,2021-22,0.09116022288799286
18K637,Academy for Conservation and the Environment,2022-23,0.08505154401063919
18K642,Urban Action Academy,2018-19,0.23106060922145844
18K642,Urban Action Academy,2019-20,0.19138756394386292
18K642,Urban Action Academy,2020-21,0.20114941895008087
18K642,Urban Action Academy,2021-22,0.18493150174617767
18K642,Urban Action Academy,2022-23,0.10144927352666855
18K673,East Brooklyn Community High School,2018-19,0.06122449040412903
18K673,East Brooklyn Community High School,2019-20,0.04591836780309677
18K673,East Brooklyn Community High School,2020-21,0.051428571343421936
18K673,East Brooklyn Community High School,2021-22,0.03750000149011612
18K673,East Brooklyn Community High School,2022-23,0.03999999910593033
18K763,Brooklyn Science and Engineering Academy,2018-19,0.028391167521476746
18K763,Brooklyn Science and Engineering Academy,2019-20,0.01983002759516239
18K763,Brooklyn Science and Engineering Academy,2020-21,0.019498607143759727
18K763,Brooklyn Science and Engineering Academy,2021-22,0.017543859779834747
18K763,Brooklyn Science and Engineering Academy,2022-23,0.03693181648850441
19K007,P.S. 007 Abraham Lincoln,2018-19,0.20899149775505066
19K007,P.S. 007 Abraham Lincoln,2019-20,0.2091836780309677
19K007,P.S. 007 Abraham Lincoln,2020-21,0.2081575244665146
19K007,P.S. 007 Abraham Lincoln,2021-22,0.24737630784511566
19K007,P.S. 007 Abraham Lincoln,2022-23,0.27547770738601685
19K013,P.S. 013 Roberto Clemente,2018-19,0.08888889104127884
19K013,P.S. 013 Roberto Clemente,2019-20,0.08872901648283005
19K013,P.S. 013 Roberto Clemente,2020-21,0.08080808073282242
19K013,P.S. 013 Roberto Clemente,2021-22,0.06084655970335007
19K013,P.S. 013 Roberto Clemente,2022-23,0.07058823853731155
19K065,P.S. 065,2018-19,0.2542662024497986
19K065,P.S. 065,2019-20,0.22302158176898956
19K065,P.S. 065,2020-21,0.2045889049768448
19K065,P.S. 065,2021-22,0.23770491778850555
19K065,P.S. 065,2022-23,0.2119341492652893
19K089,P.S. 089 Cypress Hills,2018-19,0.43923240900039673
19K089,P.S. 089 Cypress Hills,2019-20,0.40816327929496765
19K089,P.S. 089 Cypress Hills,2020-21,0.40851062536239624
19K089,P.S. 089 Cypress Hills,2021-22,0.458149790763855
19K089,P.S. 089 Cypress Hills,2022-23,0.4715789556503296
19K108,P.S. 108 Sal Abbracciamento,2018-19,0.10492505133152008
19K108,P.S. 108 Sal Abbracciamento,2019-20,0.09766925871372223
19K108,P.S. 108 Sal Abbracciamento,2020-21,0.1379716992378235
19K108,P.S. 108 Sal Abbracciamento,2021-22,0.120310477912426
19K108,P.S. 108 Sal Abbracciamento,2022-23,0.1426611840724945
19K149,P.S. 149 Danny Kaye,2018-19,0.06896551698446274
19K149,P.S. 149 Danny Kaye,2019-20,0.07107438147068024
19K149,P.S. 149 Danny Kaye,2020-21,0.06882590800523758
19K149,P.S. 149 Danny Kaye,2021-22,0.06471816450357437
19K149,P.S. 149 Danny Kaye,2022-23,0.07802874594926834
19K158,P.S. 158 Warwick,2018-19,0.08123791217803955
19K158,P.S. 158 Warwick,2019-20,0.06336633861064911
19K158,P.S. 158 Warwick,2020-21,0.05624999850988388
19K158,P.S. 158 Warwick,2021-22,0.056338027119636536
19K158,P.S. 158 Warwick,2022-23,0.06633906811475754
19K159,P.S. 159 Isaac Pitkin,2018-19,0.19359146058559418
19K159,P.S. 159 Isaac Pitkin,2019-20,0.14814814925193787
19K159,P.S. 159 Isaac Pitkin,2020-21,0.16786226630210876
19K159,P.S. 159 Isaac Pitkin,2021-22,0.1739811897277832
19K159,P.S. 159 Isaac Pitkin,2022-23,0.1642276495695114
19K171,I.S. 171 Abraham Lincoln,2018-19,0.29425838589668274
19K171,I.S. 171 Abraham Lincoln,2019-20,0.2935065031051636
19K171,I.S. 171 Abraham Lincoln,2020-21,0.294460654258728
19K171,I.S. 171 Abraham Lincoln,2021-22,0.33552631735801697
19K171,I.S. 171 Abraham Lincoln,2022-23,0.34210526943206787
19K190,P.S. 190 Sheffield,2018-19,0.033898305147886276
19K190,P.S. 190 Sheffield,2019-20,0.057894736528396606
19K190,P.S. 190 Sheffield,2020-21,0.06369426846504211
19K190,P.S. 190 Sheffield,2021-22,0.08695652335882187
19K190,P.S. 190 Sheffield,2022-23,0.05343511328101158
19K202,P.S. 202 Ernest S. Jenkyns,2018-19,0.1147058829665184
19K202,P.S. 202 Ernest S. Jenkyns,2019-20,0.10795454680919647
19K202,P.S. 202 Ernest S. Jenkyns,2020-21,0.0854092538356781
19K202,P.S. 202 Ernest S. Jenkyns,2021-22,0.09765625
19K202,P.S. 202 Ernest S. Jenkyns,2022-23,0.09051723778247833
19K213,P.S. 213 New Lots,2018-19,0.08365018665790558
19K213,P.S. 213 New Lots,2019-20,0.08494208753108978
19K213,P.S. 213 New Lots,2020-21,0.09090909361839294
19K213,P.S. 213 New Lots,2021-22,0.09322033822536469
19K213,P.S. 213 New Lots,2022-23,0.11261261254549026
19K214,P.S. 214 Michael Friedsam,2018-19,0.1371428519487381
19K214,P.S. 214 Michael Friedsam,2019-20,0.14104045927524567
19K214,P.S. 214 Michael Friedsam,2020-21,0.1557970941066742
19K214,P.S. 214 Michael Friedsam,2021-22,0.19321148097515106
19K214,P.S. 214 Michael Friedsam,2022-23,0.17162162065505981
19K218,J.H.S. 218 James P. Sinnott,2018-19,0.2429906576871872
19K218,J.H.S. 218 James P. Sinnott,2019-20,0.2539682686328888
19K218,J.H.S. 218 James P. Sinnott,2020-21,0.2222222238779068
19K218,J.H.S. 218 James P. Sinnott,2021-22,0.1895424872636795
19K218,J.H.S. 218 James P. Sinnott,2022-23,0.1895424872636795
19K224,P.S. 224 Hale A. Woodruff,2018-19,0.07848101109266281
19K224,P.S. 224 Hale A. Woodruff,2019-20,0.09036144614219666
19K224,P.S. 224 Hale A. Woodruff,2020-21,0.07067137956619263
19K224,P.S. 224 Hale A. Woodruff,2021-22,0.048327136784791946
19K224,P.S. 224 Hale A. Woodruff,2022-23,0.07092198729515076
19K273,P.S. 273 Wortman,2018-19,0.0235294122248888
19K273,P.S. 273 Wortman,2019-20,0.030395137146115303
19K273,P.S. 273 Wortman,2020-21,0.013289036229252815
19K273,P.S. 273 Wortman,2021-22,0.03548387065529823
19K273,P.S. 273 Wortman,2022-23,0.03883495181798935
19K290,P.S. 290 Juan Morel Campos,2018-19,0.2104121446609497
19K290,P.S. 290 Juan Morel Campos,2019-20,0.2362385392189026
19K290,P.S. 290 Juan Morel Campos,2020-21,0.23636363446712494
19K290,P.S. 290 Juan Morel Campos,2021-22,0.29395604133605957
19K290,P.S. 290 Juan Morel Campos,2022-23,0.3055555522441864
19K292,J.H.S. 292 Margaret S. Douglas,2018-19,0.15985789895057678
19K292,J.H.S. 292 Margaret S. Douglas,2019-20,0.11787072569131851
19K292,J.H.S. 292 Margaret S. Douglas,2020-21,0.11801242083311081
19K292,J.H.S. 292 Margaret S. Douglas,2021-22,0.12285012006759644
19K292,J.H.S. 292 Margaret S. Douglas,2022-23,0.15850144624710083
19K306,P.S. 306 Ethan Allen,2018-19,0.009900989942252636
19K306,P.S. 306 Ethan Allen,2019-20,0.012903225608170033
19K306,P.S. 306 Ethan Allen,2020-21,0.00716845877468586
19K306,P.S. 306 Ethan Allen,2021-22,0.011450381949543953
19K306,P.S. 306 Ethan Allen,2022-23,0.008298755623400211
19K325,The Fresh Creek School,2018-19,0.03500000014901161
19K325,The Fresh Creek School,2019-20,0.031578946858644485
19K325,The Fresh Creek School,2020-21,0.013888888992369175
19K325,The Fresh Creek School,2021-22,0.025806451216340065
19K325,The Fresh Creek School,2022-23,0.0476190485060215
19K328,P.S. 328 Phyllis Wheatley,2018-19,0.12758620083332062
19K328,P.S. 328 Phyllis Wheatley,2019-20,0.10679611563682556
19K328,P.S. 328 Phyllis Wheatley,2020-21,0.09090909361839294
19K328,P.S. 328 Phyllis Wheatley,2021-22,0.10294117778539658
19K328,P.S. 328 Phyllis Wheatley,2022-23,0.08130080997943878
19K345,P.S. 345 Patrolman Robert Bolden,2018-19,0.1736745834350586
19K345,P.S. 345 Patrolman Robert Bolden,2019-20,0.15251299738883972
19K345,P.S. 345 Patrolman Robert Bolden,2020-21,0.16598360240459442
19K345,P.S. 345 Patrolman Robert Bolden,2021-22,0.14814814925193787
19K345,P.S. 345 Patrolman Robert Bolden,2022-23,0.1702127605676651
19K346,P.S. 346 Abe Stark,2018-19,0.01413427572697401
19K346,P.S. 346 Abe Stark,2019-20,0.008960573934018612
19K346,P.S. 346 Abe Stark,2020-21,0.01440329197794199
19K346,P.S. 346 Abe Stark,2021-22,0.01141552533954382
19K346,P.S. 346 Abe Stark,2022-23,0.02415458858013153
19K364,I.S. 364 Gateway,2018-19,0.018237082287669182
19K364,I.S. 364 Gateway,2019-20,0.022641509771347046
19K364,I.S. 364 Gateway,2020-21,0.028708133846521378
19K364,I.S. 364 Gateway,2021-22,0.01092896144837141
19K364,I.S. 364 Gateway,2022-23,0.006172839552164078
19K404,Academy for Young Writers,2018-19,0.03448275849223137
19K404,Academy for Young Writers,2019-20,0.029520295560359955
19K404,Academy for Young Writers,2020-21,0.029629629105329514
19K404,Academy for Young Writers,2021-22,0.03402646631002426
19K404,Academy for Young Writers,2022-23,0.024439917877316475
19K409,East New York Family Academy,2018-19,0.030241934582591057
19K409,East New York Family Academy,2019-20,0.03131115436553955
19K409,East New York Family Academy,2020-21,0.025089606642723083
19K409,East New York Family Academy,2021-22,0.029363784939050674
19K409,East New York Family Academy,2022-23,0.030581040307879448
19K422,Spring Creek Community School,2018-19,0.034090910106897354
19K422,Spring Creek Community School,2019-20,0.024528302252292633
19K422,Spring Creek Community School,2020-21,0.03954802080988884
19K422,Spring Creek Community School,2021-22,0.030549898743629456
19K422,Spring Creek Community School,2022-23,0.019480518996715546
19K452,Frederick Douglass Academy VIII Middle School,2018-19,0.023668639361858368
19K452,Frederick Douglass Academy VIII Middle School,2019-20,0.02280130237340927
19K452,Frederick Douglass Academy VIII Middle School,2020-21,0.03284671530127525
19K452,Frederick Douglass Academy VIII Middle School,2021-22,0.013574660755693913
19K452,Frederick Douglass Academy VIII Middle School,2022-23,0.0051282052882015705
19K502,FDNY - Captain Vernon A. Richard High School for F,2018-19,0.03971119225025177
19K502,FDNY - Captain Vernon A. Richard High School for F,2019-20,0.029739776626229286
19K502,FDNY - Captain Vernon A. Richard High School for F,2020-21,0.04363636299967766
19K502,FDNY - Captain Vernon A. Richard High School for F,2021-22,0.054393306374549866
19K502,FDNY - Captain Vernon A. Richard High School for F,2022-23,0.08675798773765564
19K504,High School for Civil Rights,2018-19,0.1171548143029213
19K504,High School for Civil Rights,2019-20,0.15021459758281708
19K504,High School for Civil Rights,2020-21,0.15897436439990997
19K504,High School for Civil Rights,2021-22,0.1785714328289032
19K504,High School for Civil Rights,2022-23,0.15714286267757416
19K507,Performing Arts and Technology High School,2018-19,0.18092909455299377
19K507,Performing Arts and Technology High School,2019-20,0.1741424798965454
19K507,Performing Arts and Technology High School,2020-21,0.1309192180633545
19K507,Performing Arts and Technology High School,2021-22,0.07453416287899017
19K507,Performing Arts and Technology High School,2022-23,0.10769230872392654
19K510,World Academy for Total Community Health High Scho,2018-19,0.15199999511241913
19K510,World Academy for Total Community Health High Scho,2019-20,0.14572864770889282
19K510,World Academy for Total Community Health High Scho,2020-21,0.16568046808242798
19K510,World Academy for Total Community Health High Scho,2021-22,0.14864864945411682
19K510,World Academy for Total Community Health High Scho,2022-23,0.12318840622901917
19K557,Brooklyn Gardens Elementary School,2018-19,0.051020409911870956
19K557,Brooklyn Gardens Elementary School,2019-20,0.058252427726984024
19K557,Brooklyn Gardens Elementary School,2020-21,0.06315789371728897
19K557,Brooklyn Gardens Elementary School,2021-22,0.03956834599375725
19K557,Brooklyn Gardens Elementary School,2022-23,0.05017921328544617
19K583,Multicultural High School,2018-19,0.8764045238494873
19K583,Multicultural High School,2019-20,0.8595317602157593
19K583,Multicultural High School,2020-21,0.8661971688270569
19K583,Multicultural High School,2021-22,0.9430199265480042
19K583,Multicultural High School,2022-23,0.9484240412712097
19K615,Transit Tech Career and Technical Education High S,2018-19,0.06213017925620079
19K615,Transit Tech Career and Technical Education High S,2019-20,0.06573426723480225
19K615,Transit Tech Career and Technical Education High S,2020-21,0.0754060298204422
19K615,Transit Tech Career and Technical Education High S,2021-22,0.06012269854545593
19K615,Transit Tech Career and Technical Education High S,2022-23,0.060225848108530045
19K618,Academy of Innovative Technology,2018-19,0.11611374467611313
19K618,Academy of Innovative Technology,2019-20,0.09213483333587646
19K618,Academy of Innovative Technology,2020-21,0.08351648598909378
19K618,Academy of Innovative Technology,2021-22,0.0746987983584404
19K618,Academy of Innovative Technology,2022-23,0.07371007651090622
19K639,Brooklyn Lab School,2018-19,0.35348838567733765
19K639,Brooklyn Lab School,2019-20,0.29061785340309143
19K639,Brooklyn Lab School,2020-21,0.2524999976158142
19K639,Brooklyn Lab School,2021-22,0.26271185278892517
19K639,Brooklyn Lab School,2022-23,0.20812182128429413
19K654,Van Siclen Community Middle School,2018-19,0.09294871985912323
19K654,Van Siclen Community Middle School,2019-20,0.08620689809322357
19K654,Van Siclen Community Middle School,2020-21,0.11538461595773697
19K654,Van Siclen Community Middle School,2021-22,0.1319148987531662
19K654,Van Siclen Community Middle School,2022-23,0.12775330245494843
19K659,Cypress Hills Collegiate Preparatory School,2018-19,0.215231791138649
19K659,Cypress Hills Collegiate Preparatory School,2019-20,0.17528735101222992
19K659,Cypress Hills Collegiate Preparatory School,2020-21,0.19839142262935638
19K659,Cypress Hills Collegiate Preparatory School,2021-22,0.20204603672027588
19K659,Cypress Hills Collegiate Preparatory School,2022-23,0.2132352888584137
19K660,W. H. Maxwell Career and Technical Education High,2018-19,0.08776595443487167
19K660,W. H. Maxwell Career and Technical Education High,2019-20,0.11868686974048615
19K660,W. H. Maxwell Career and Technical Education High,2020-21,0.11970074474811554
19K660,W. H. Maxwell Career and Technical Education High,2021-22,0.14593301713466644
19K660,W. H. Maxwell Career and Technical Education High,2022-23,0.14216867089271545
19K661,Vista Academy,2018-19,0.112526535987854
19K661,Vista Academy,2019-20,0.09071730077266693
19K661,Vista Academy,2020-21,0.08805031329393387
19K661,Vista Academy,2021-22,0.11036036163568497
19K661,Vista Academy,2022-23,0.11190476268529892
19K662,Liberty Avenue Middle School,2018-19,0.15113872289657593
19K662,Liberty Avenue Middle School,2019-20,0.1750972718000412
19K662,Liberty Avenue Middle School,2020-21,0.1801125705242157
19K662,Liberty Avenue Middle School,2021-22,0.2083333283662796
19K662,Liberty Avenue Middle School,2022-23,0.19909502565860748
19K663,School of the Future Brooklyn,2018-19,0.10362694412469864
19K663,School of the Future Brooklyn,2019-20,0.151162788271904
19K663,School of the Future Brooklyn,2020-21,0.1111111119389534
19K663,School of the Future Brooklyn,2021-22,0.0520833320915699
19K663,School of the Future Brooklyn,2022-23,0.03703703731298447
19K677,East New York Elementary School of Excellence,2018-19,0.143968865275383
19K677,East New York Elementary School of Excellence,2019-20,0.13199999928474426
19K677,East New York Elementary School of Excellence,2020-21,0.12584269046783447
19K677,East New York Elementary School of Excellence,2021-22,0.1505882292985916
19K677,East New York Elementary School of Excellence,2022-23,0.1315789520740509
19K678,East New York Middle School of Excellence,2018-19,0.12075471878051758
19K678,East New York Middle School of Excellence,2019-20,0.11538461595773697
19K678,East New York Middle School of Excellence,2020-21,0.15510204434394836
19K678,East New York Middle School of Excellence,2021-22,0.1428571492433548
19K678,East New York Middle School of Excellence,2022-23,0.16525423526763916
19K683,School for Classics High School,2018-19,0.2666666805744171
19K683,School for Classics High School,2019-20,0.280303031206131
19K683,School for Classics High School,2020-21,0.3499999940395355
19K683,School for Classics High School,2021-22,0.3214285671710968
19K683,School for Classics High School,2022-23,0.35661765933036804
19K760,Highland Park Community School,2018-19,0.1366279125213623
19K760,Highland Park Community School,2019-20,0.1460055112838745
19K760,Highland Park Community School,2020-21,0.19607843458652496
19K760,Highland Park Community School,2021-22,0.2083333283662796
19K760,Highland Park Community School,2022-23,0.20652173459529877
19K764,The Urban Assembly School for Collaborative Health,2018-19,0.18639053404331207
19K764,The Urban Assembly School for Collaborative Health,2019-20,0.1492537260055542
19K764,The Urban Assembly School for Collaborative Health,2020-21,0.1387283205986023
19K764,The Urban Assembly School for Collaborative Health,2021-22,0.130952388048172
19K764,The Urban Assembly School for Collaborative Health,2022-23,0.125
19K907,Legacy School of the Arts,2018-19,0.024390242993831635
19K907,Legacy School of the Arts,2019-20,0.04098360612988472
19K907,Legacy School of the Arts,2020-21,0.056338027119636536
19K907,Legacy School of the Arts,2021-22,0.05095541477203369
19K907,Legacy School of the Arts,2022-23,0.0476190485060215
19K935,M.S. 935,2021-22,0.14432989060878754
19K935,M.S. 935,2022-23,0.10752688348293304
19K938,P.S. 938,2020-21,0.04838709533214569
19K938,P.S. 938,2021-22,0.06060606241226196
19K938,P.S. 938,2022-23,0.12230215966701508
19K953,The East New York Arts and Civics High School,2020-21,0.11585365980863571
19K953,The East New York Arts and Civics High School,2021-22,0.12056737393140793
19K953,The East New York Arts and Civics High School,2022-23,0.11949685215950012
20K030,P.S./I.S. 30 Mary White Ovington,2018-19,0.2142857164144516
20K030,P.S./I.S. 30 Mary White Ovington,2019-20,0.19096508622169495
20K030,P.S./I.S. 30 Mary White Ovington,2020-21,0.22268469631671906
20K030,P.S./I.S. 30 Mary White Ovington,2021-22,0.22349272668361664
20K030,P.S./I.S. 30 Mary White Ovington,2022-23,0.23177365958690643
20K048,P.S. 048 Mapleton,2018-19,0.28318583965301514
20K048,P.S. 048 Mapleton,2019-20,0.2759226858615875
20K048,P.S. 048 Mapleton,2020-21,0.2423698455095291
20K048,P.S. 048 Mapleton,2021-22,0.3217054307460785
20K048,P.S. 048 Mapleton,2022-23,0.302970290184021
20K062,J.H.S. 062 Ditmas,2018-19,0.21764220297336578
20K062,J.H.S. 062 Ditmas,2019-20,0.21483376622200012
20K062,J.H.S. 062 Ditmas,2020-21,0.22633002698421478
20K062,J.H.S. 062 Ditmas,2021-22,0.21398746967315674
20K062,J.H.S. 062 Ditmas,2022-23,0.21796275675296783
20K069,P.S. 69 Vincent D. Grippo School,2018-19,0.4909090995788574
20K069,P.S. 69 Vincent D. Grippo School,2019-20,0.44041451811790466
20K069,P.S. 69 Vincent D. Grippo School,2020-21,0.499337762594223
20K069,P.S. 69 Vincent D. Grippo School,2021-22,0.5
20K069,P.S. 69 Vincent D. Grippo School,2022-23,0.49837133288383484
20K102,P.S. 102 The Bayview,2018-19,0.1369381994009018
20K102,P.S. 102 The Bayview,2019-20,0.13238434493541718
20K102,P.S. 102 The Bayview,2020-21,0.1541440784931183
20K102,P.S. 102 The Bayview,2021-22,0.17133164405822754
20K102,P.S. 102 The Bayview,2022-23,0.1607949435710907
20K104,P.S./I.S. 104 The Fort Hamilton School,2018-19,0.11012861877679825
20K104,P.S./I.S. 104 The Fort Hamilton School,2019-20,0.11374795436859131
20K104,P.S./I.S. 104 The Fort Hamilton School,2020-21,0.13432836532592773
20K104,P.S./I.S. 104 The Fort Hamilton School,2021-22,0.14556962251663208
20K104,P.S./I.S. 104 The Fort Hamilton School,2022-23,0.14828209578990936
20K105,P.S. 105 The Blythebourne,2018-19,0.4448373317718506
20K105,P.S. 105 The Blythebourne,2019-20,0.41461649537086487
20K105,P.S. 105 The Blythebourne,2020-21,0.5154411792755127
20K105,P.S. 105 The Blythebourne,2021-22,0.43283581733703613
20K105,P.S. 105 The Blythebourne,2022-23,0.35940098762512207
20K112,P.S. 112 Lefferts Park,2018-19,0.2233576625585556
20K112,P.S. 112 Lefferts Park,2019-20,0.20495185256004333
20K112,P.S. 112 Lefferts Park,2020-21,0.21497920155525208
20K112,P.S. 112 Lefferts Park,2021-22,0.20621469616889954
20K112,P.S. 112 Lefferts Park,2022-23,0.239130437374115
20K127,P.S. 127 Mckinley Park,2018-19,0.2381889820098877
20K127,P.S. 127 Mckinley Park,2019-20,0.22050289809703827
20K127,P.S. 127 Mckinley Park,2020-21,0.2418426126241684
20K127,P.S. 127 Mckinley Park,2021-22,0.22932331264019012
20K127,P.S. 127 Mckinley Park,2022-23,0.2060810774564743
20K160,P.S. 160 William T. Sampson,2018-19,0.6105015873908997
20K160,P.S. 160 William T. Sampson,2019-20,0.5534846186637878
20K160,P.S. 160 William T. Sampson,2020-21,0.6316710114479065
20K160,P.S. 160 William T. Sampson,2021-22,0.6198019981384277
20K160,P.S. 160 William T. Sampson,2022-23,0.527368426322937
20K163,P.S. 163 Bath Beach,2018-19,0.21202003955841064
20K163,P.S. 163 Bath Beach,2019-20,0.20063191652297974
20K163,P.S. 163 Bath Beach,2020-21,0.25487011671066284
20K163,P.S. 163 Bath Beach,2021-22,0.24534687399864197
20K163,P.S. 163 Bath Beach,2022-23,0.24752475321292877
20K164,P.S. 164 Caesar Rodney,2018-19,0.12756597995758057
20K164,P.S. 164 Caesar Rodney,2019-20,0.14391691982746124
20K164,P.S. 164 Caesar Rodney,2020-21,0.14903846383094788
20K164,P.S. 164 Caesar Rodney,2021-22,0.15647481381893158
20K164,P.S. 164 Caesar Rodney,2022-23,0.16110019385814667
20K170,Ralph A. Fabrizio School,2018-19,0.3214990198612213
20K170,Ralph A. Fabrizio School,2019-20,0.31697744131088257
20K170,Ralph A. Fabrizio School,2020-21,0.3333333432674408
20K170,Ralph A. Fabrizio School,2021-22,0.35652172565460205
20K170,Ralph A. Fabrizio School,2022-23,0.3632236123085022
20K176,P.S. 176 Ovington,2018-19,0.22969837486743927
20K176,P.S. 176 Ovington,2019-20,0.23774509131908417
20K176,P.S. 176 Ovington,2020-21,0.2944251000881195
20K176,P.S. 176 Ovington,2021-22,0.3282783329486847
20K176,P.S. 176 Ovington,2022-23,0.3162623643875122
20K179,P.S. 179 Kensington,2018-19,0.41003671288490295
20K179,P.S. 179 Kensington,2019-20,0.4101610779762268
