DBN,School Name,Grade,Year,% Level 3+4
31R003,P.S. 003 THE MARGARET GIOIOSA SCHOOL,5,2023,68.29268646
31R003,P.S. 003 THE MARGARET GIOIOSA SCHOOL,All Grades,2023,74.22680664
31R003,P.S. 003 THE MARGARET GIOIOSA SCHOOL,3,2022,75.90361786
31R003,P.S. 003 THE MARGARET GIOIOSA SCHOOL,4,2022,82.78688812
31R003,P.S. 003 THE MARGARET GIOIOSA SCHOOL,5,2022,63.91752625
31R003,P.S. 003 THE MARGARET GIOIOSA SCHOOL,All Grades,2022,74.83443451
31R003,P.S. 003 THE MARGARET GIOIOSA SCHOOL,3,2019,88.65979004
31R003,P.S. 003 THE MARGARET GIOIOSA SCHOOL,4,2019,70.45454407
31R003,P.S. 003 THE MARGARET GIOIOSA SCHOOL,5,2019,57.41935349
31R003,P.S. 003 THE MARGARET GIOIOSA SCHOOL,All Grades,2019,69.79166412
31R003,P.S. 003 THE MARGARET GIOIOSA SCHOOL,3,2018,79.19999695
31R003,P.S. 003 THE MARGARET GIOIOSA SCHOOL,4,2018,68
31R003,P.S. 003 THE MARGARET GIOIOSA SCHOOL,5,2018,50.33557129
31R003,P.S. 003 THE MARGARET GIOIOSA SCHOOL,All Grades,2018,65.09433746
31R003,P.S. 003 THE MARGARET GIOIOSA SCHOOL,3,2017,58.55263138
31R003,P.S. 003 THE MARGARET GIOIOSA SCHOOL,4,2017,54.05405426
31R003,P.S. 003 THE MARGARET GIOIOSA SCHOOL,5,2017,44.2176857
31R003,P.S. 003 THE MARGARET GIOIOSA SCHOOL,All Grades,2017,52.34899139
31R003,P.S. 003 THE MARGARET GIOIOSA SCHOOL,3,2016,55.84415436
31R003,P.S. 003 THE MARGARET GIOIOSA SCHOOL,4,2016,56.37583923
31R003,P.S. 003 THE MARGARET GIOIOSA SCHOOL,5,2016,61.53845978
31R003,P.S. 003 THE MARGARET GIOIOSA SCHOOL,All Grades,2016,57.95206833
31R003,P.S. 003 THE MARGARET GIOIOSA SCHOOL,3,2015,35.25640869
31R003,P.S. 003 THE MARGARET GIOIOSA SCHOOL,4,2015,55.27950287
31R003,P.S. 003 THE MARGARET GIOIOSA SCHOOL,5,2015,41.66666794
31R003,P.S. 003 THE MARGARET GIOIOSA SCHOOL,All Grades,2015,44.06438446
31R003,P.S. 003 THE MARGARET GIOIOSA SCHOOL,3,2014,45.61403656
31R003,P.S. 003 THE MARGARET GIOIOSA SCHOOL,4,2014,57.1428566
31R003,P.S. 003 THE MARGARET GIOIOSA SCHOOL,5,2014,45.94594574
31R003,P.S. 003 THE MARGARET GIOIOSA SCHOOL,All Grades,2014,49.90019989
31R003,P.S. 003 THE MARGARET GIOIOSA SCHOOL,3,2013,43.82022476
31R003,P.S. 003 THE MARGARET GIOIOSA SCHOOL,4,2013,47.85276031
31R003,P.S. 003 THE MARGARET GIOIOSA SCHOOL,5,2013,49.04458618
31R003,P.S. 003 THE MARGARET GIOIOSA SCHOOL,All Grades,2013,46.78714752
31R004,P.S. 004 MAURICE WOLLIN,3,2023,50.92592621
31R004,P.S. 004 MAURICE WOLLIN,4,2023,64.04494476
31R004,P.S. 004 MAURICE WOLLIN,5,2023,57.54716873
31R004,P.S. 004 MAURICE WOLLIN,All Grades,2023,57.09571075
31R004,P.S. 004 MAURICE WOLLIN,3,2022,55.55555725
31R004,P.S. 004 MAURICE WOLLIN,4,2022,47
31R004,P.S. 004 MAURICE WOLLIN,5,2022,46.66666794
31R004,P.S. 004 MAURICE WOLLIN,All Grades,2022,49.30070114
31R004,P.S. 004 MAURICE WOLLIN,3,2019,61.95652008
31R004,P.S. 004 MAURICE WOLLIN,4,2019,66.05504608
31R004,P.S. 004 MAURICE WOLLIN,5,2019,58.16326523
31R004,P.S. 004 MAURICE WOLLIN,All Grades,2019,62.20735931
31R004,P.S. 004 MAURICE WOLLIN,3,2018,62.83185959
31R004,P.S. 004 MAURICE WOLLIN,4,2018,68.93203735
31R004,P.S. 004 MAURICE WOLLIN,5,2018,52.71317673
31R004,P.S. 004 MAURICE WOLLIN,All Grades,2018,60.86956406
31R004,P.S. 004 MAURICE WOLLIN,3,2017,59.61538315
31R004,P.S. 004 MAURICE WOLLIN,4,2017,62.5
31R004,P.S. 004 MAURICE WOLLIN,5,2017,34.55882263
31R004,P.S. 004 MAURICE WOLLIN,All Grades,2017,51.11111069
31R004,P.S. 004 MAURICE WOLLIN,3,2016,54.78260803
31R004,P.S. 004 MAURICE WOLLIN,4,2016,49.61832047
31R004,P.S. 004 MAURICE WOLLIN,5,2016,47.32143021
31R004,P.S. 004 MAURICE WOLLIN,All Grades,2016,50.5586586
31R004,P.S. 004 MAURICE WOLLIN,3,2015,36.15384674
31R004,P.S. 004 MAURICE WOLLIN,4,2015,43.47826004
31R004,P.S. 004 MAURICE WOLLIN,5,2015,38.21138382
31R004,P.S. 004 MAURICE WOLLIN,All Grades,2015,39.13043594
31R004,P.S. 004 MAURICE WOLLIN,3,2014,40
31R004,P.S. 004 MAURICE WOLLIN,4,2014,42.1875
31R004,P.S. 004 MAURICE WOLLIN,5,2014,38.88888931
31R004,P.S. 004 MAURICE WOLLIN,All Grades,2014,40.37433243
31R004,P.S. 004 MAURICE WOLLIN,3,2013,36.88524628
31R004,P.S. 004 MAURICE WOLLIN,4,2013,38.52458954
31R004,P.S. 004 MAURICE WOLLIN,5,2013,34.72222137
31R004,P.S. 004 MAURICE WOLLIN,All Grades,2013,36.59793854
31R005,P.S. 005 HUGUENOT,3,2023,79.41176605
31R005,P.S. 005 HUGUENOT,4,2023,88.8888855
31R005,P.S. 005 HUGUENOT,5,2023,100
31R005,P.S. 005 HUGUENOT,All Grades,2023,90.32257843
31R005,P.S. 005 HUGUENOT,3,2022,97.61904907
31R005,P.S. 005 HUGUENOT,4,2022,87.75510406
31R005,P.S. 005 HUGUENOT,5,2022,94.87179565
31R005,P.S. 005 HUGUENOT,All Grades,2022,93.07691956
31R005,P.S. 005 HUGUENOT,3,2019,88.679245
31R005,P.S. 005 HUGUENOT,4,2019,68.25396729
31R005,P.S. 005 HUGUENOT,5,2019,87.5
31R005,P.S. 005 HUGUENOT,All Grades,2019,80.12820435
31R005,P.S. 005 HUGUENOT,3,2018,75
31R005,P.S. 005 HUGUENOT,4,2018,97.05882263
31R005,P.S. 005 HUGUENOT,5,2018,97.14286041
31R005,P.S. 005 HUGUENOT,All Grades,2018,86.46616364
31R005,P.S. 005 HUGUENOT,3,2017,84.84848785
31R005,P.S. 005 HUGUENOT,4,2017,77.14286041
31R005,P.S. 005 HUGUENOT,5,2017,78.125
31R005,P.S. 005 HUGUENOT,All Grades,2017,80
31R005,P.S. 005 HUGUENOT,3,2016,86.84210205
31R005,P.S. 005 HUGUENOT,4,2016,64.86486816
31R005,P.S. 005 HUGUENOT,5,2016,79.16666412
31R005,P.S. 005 HUGUENOT,All Grades,2016,76.76767731
31R005,P.S. 005 HUGUENOT,3,2015,63.15789413
31R005,P.S. 005 HUGUENOT,4,2015,64
31R005,P.S. 005 HUGUENOT,5,2015,58.62068939
31R005,P.S. 005 HUGUENOT,All Grades,2015,61.95652008
31R005,P.S. 005 HUGUENOT,3,2014,61.53845978
31R005,P.S. 005 HUGUENOT,4,2014,38.70967865
31R005,P.S. 005 HUGUENOT,5,2014,67.64705658
31R005,P.S. 005 HUGUENOT,All Grades,2014,56.04395676
31R005,P.S. 005 HUGUENOT,3,2013,40.625
31R005,P.S. 005 HUGUENOT,4,2013,43.75
31R005,P.S. 005 HUGUENOT,5,2013,60.5263176
31R005,P.S. 005 HUGUENOT,All Grades,2013,49.01960754
31R006,P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL,3,2023,71.83098602
31R006,P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL,4,2023,68.65671539
31R006,P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL,5,2023,74.24242401
31R006,P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL,All Grades,2023,71.5686264
31R006,P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL,3,2022,72.85713959
31R006,P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL,4,2022,58.82352829
31R006,P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL,5,2022,48.38709641
31R006,P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL,All Grades,2022,60.5
31R006,P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL,3,2019,77.0114975
31R006,P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL,4,2019,50.61728287
31R006,P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL,5,2019,51.76470566
31R006,P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL,All Grades,2019,60.07905197
31R006,P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL,3,2018,67.08860779
31R006,P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL,4,2018,72.83950806
31R006,P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL,5,2018,50.58823395
31R006,P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL,All Grades,2018,63.26530457
31R006,P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL,3,2017,55.55555725
31R006,P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL,4,2017,41.97530746
31R006,P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL,5,2017,45.04504395
31R006,P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL,All Grades,2017,47.25274658
31R006,P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL,3,2016,58.82352829
31R006,P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL,4,2016,47.16981125
31R006,P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL,5,2016,52.2935791
31R006,P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL,All Grades,2016,52.33333206
31R006,P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL,3,2015,25
31R006,P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL,4,2015,27.82608604
31R006,P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL,5,2015,27.48091698
31R006,P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL,All Grades,2015,26.83615875
31R006,P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL,3,2014,34.64566803
31R006,P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL,4,2014,28.98550797
31R006,P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL,5,2014,35.46099472
31R006,P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL,All Grades,2014,33.00492477
31R006,P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL,3,2013,23.77622414
31R006,P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL,4,2013,29.2857151
31R006,P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL,5,2013,34.09090805
31R006,P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL,All Grades,2013,28.91566277
31R007,I.S. 007 ELIAS BERNSTEIN,6,2023,65.17150116
31R007,I.S. 007 ELIAS BERNSTEIN,7,2023,72.06703949
31R007,I.S. 007 ELIAS BERNSTEIN,8,2023,79.07608795
31R007,I.S. 007 ELIAS BERNSTEIN,All Grades,2023,72.03620148
31R007,I.S. 007 ELIAS BERNSTEIN,6,2022,80.28985596
31R007,I.S. 007 ELIAS BERNSTEIN,7,2022,78.34224701
31R007,I.S. 007 ELIAS BERNSTEIN,8,2022,71.67832184
31R007,I.S. 007 ELIAS BERNSTEIN,All Grades,2022,77.11442566
31R007,I.S. 007 ELIAS BERNSTEIN,6,2019,73.69791412
31R007,I.S. 007 ELIAS BERNSTEIN,7,2019,67.44791412
31R007,I.S. 007 ELIAS BERNSTEIN,8,2019,70.85713959
31R007,I.S. 007 ELIAS BERNSTEIN,All Grades,2019,70.66189575
31R007,I.S. 007 ELIAS BERNSTEIN,6,2018,74.08377075
31R007,I.S. 007 ELIAS BERNSTEIN,7,2018,66.1971817
31R007,I.S. 007 ELIAS BERNSTEIN,8,2018,71.42857361
31R007,I.S. 007 ELIAS BERNSTEIN,All Grades,2018,70.65317535
31R007,I.S. 007 ELIAS BERNSTEIN,6,2017,54.39560318
31R007,I.S. 007 ELIAS BERNSTEIN,7,2017,66.66666412
31R007,I.S. 007 ELIAS BERNSTEIN,8,2017,64.83516693
31R007,I.S. 007 ELIAS BERNSTEIN,All Grades,2017,62.0126915
31R007,I.S. 007 ELIAS BERNSTEIN,6,2016,48.90710449
31R007,I.S. 007 ELIAS BERNSTEIN,7,2016,57.06806183
31R007,I.S. 007 ELIAS BERNSTEIN,8,2016,68.45070648
31R007,I.S. 007 ELIAS BERNSTEIN,All Grades,2016,58.02357101
31R007,I.S. 007 ELIAS BERNSTEIN,6,2015,51.73267365
31R007,I.S. 007 ELIAS BERNSTEIN,7,2015,55.36159515
31R007,I.S. 007 ELIAS BERNSTEIN,8,2015,65.87926483
31R007,I.S. 007 ELIAS BERNSTEIN,All Grades,2015,57.50421524
31R007,I.S. 007 ELIAS BERNSTEIN,6,2014,51.87969971
31R007,I.S. 007 ELIAS BERNSTEIN,7,2014,54.07407379
31R007,I.S. 007 ELIAS BERNSTEIN,8,2014,55.83756256
31R007,I.S. 007 ELIAS BERNSTEIN,All Grades,2014,53.92320633
31R007,I.S. 007 ELIAS BERNSTEIN,6,2013,48.61460876
31R007,I.S. 007 ELIAS BERNSTEIN,7,2013,46.68367386
31R007,I.S. 007 ELIAS BERNSTEIN,8,2013,45.04950333
31R007,I.S. 007 ELIAS BERNSTEIN,All Grades,2013,46.77284241
31R008,P.S. 8 SHIRLEE SOLOMON,3,2023,81.33333588
31R008,P.S. 8 SHIRLEE SOLOMON,4,2023,87.65431976
31R008,P.S. 8 SHIRLEE SOLOMON,5,2023,88.8888855
31R008,P.S. 8 SHIRLEE SOLOMON,All Grades,2023,86.17886353
31R008,P.S. 8 SHIRLEE SOLOMON,3,2022,85.33333588
31R008,P.S. 8 SHIRLEE SOLOMON,4,2022,91.0112381
31R008,P.S. 8 SHIRLEE SOLOMON,5,2022,78.66666412
31R008,P.S. 8 SHIRLEE SOLOMON,All Grades,2022,85.35565186
31R008,P.S. 8 SHIRLEE SOLOMON,3,2019,87.01298523
31R008,P.S. 8 SHIRLEE SOLOMON,4,2019,81.8181839
31R008,P.S. 8 SHIRLEE SOLOMON,5,2019,58
31R008,P.S. 8 SHIRLEE SOLOMON,All Grades,2019,74.63768005
31R008,P.S. 8 SHIRLEE SOLOMON,3,2018,87.12871552
31R008,P.S. 8 SHIRLEE SOLOMON,4,2018,70.29702759
31R008,P.S. 8 SHIRLEE SOLOMON,5,2018,72.61904907
31R008,P.S. 8 SHIRLEE SOLOMON,All Grades,2018,76.92308044
31R008,P.S. 8 SHIRLEE SOLOMON,3,2017,72.8155365
31R008,P.S. 8 SHIRLEE SOLOMON,4,2017,73.91304016
31R008,P.S. 8 SHIRLEE SOLOMON,5,2017,59.375
31R008,P.S. 8 SHIRLEE SOLOMON,All Grades,2017,69.88417053
31R008,P.S. 8 SHIRLEE SOLOMON,3,2016,81.63265228
31R008,P.S. 8 SHIRLEE SOLOMON,4,2016,68.1818161
31R008,P.S. 8 SHIRLEE SOLOMON,5,2016,41.53845978
31R008,P.S. 8 SHIRLEE SOLOMON,All Grades,2016,66.37554932
31R008,P.S. 8 SHIRLEE SOLOMON,3,2015,64.61538696
31R008,P.S. 8 SHIRLEE SOLOMON,4,2015,50.72463608
31R008,P.S. 8 SHIRLEE SOLOMON,5,2015,33.96226501
31R008,P.S. 8 SHIRLEE SOLOMON,All Grades,2015,50.80213928
31R008,P.S. 8 SHIRLEE SOLOMON,3,2014,45.20547867
31R008,P.S. 8 SHIRLEE SOLOMON,4,2014,33.96226501
31R008,P.S. 8 SHIRLEE SOLOMON,5,2014,27.39726067
31R008,P.S. 8 SHIRLEE SOLOMON,All Grades,2014,35.6783905
31R008,P.S. 8 SHIRLEE SOLOMON,3,2013,71.92982483
31R008,P.S. 8 SHIRLEE SOLOMON,4,2013,42.10526276
31R008,P.S. 8 SHIRLEE SOLOMON,5,2013,62.19512177
31R008,P.S. 8 SHIRLEE SOLOMON,All Grades,2013,57.6744194
31R009,NAPLES STREET ELEMENTARY SCHOOL,3,2023,100
31R009,NAPLES STREET ELEMENTARY SCHOOL,4,2023,95.12194824
31R009,NAPLES STREET ELEMENTARY SCHOOL,5,2023,84.44444275
31R009,NAPLES STREET ELEMENTARY SCHOOL,All Grades,2023,93.02325439
31R009,NAPLES STREET ELEMENTARY SCHOOL,3,2022,100
31R009,NAPLES STREET ELEMENTARY SCHOOL,4,2022,86.95652008
31R009,NAPLES STREET ELEMENTARY SCHOOL,5,2022,66.66666412
31R009,NAPLES STREET ELEMENTARY SCHOOL,All Grades,2022,86.20689392
31R009,NAPLES STREET ELEMENTARY SCHOOL,3,2019,94.91525269
31R009,NAPLES STREET ELEMENTARY SCHOOL,4,2019,76.36363983
31R009,NAPLES STREET ELEMENTARY SCHOOL,5,2019,61.22449112
31R009,NAPLES STREET ELEMENTARY SCHOOL,All Grades,2019,78.52761078
31R009,NAPLES STREET ELEMENTARY SCHOOL,3,2018,79.62963104
31R009,NAPLES STREET ELEMENTARY SCHOOL,4,2018,82.60869598
31R009,NAPLES STREET ELEMENTARY SCHOOL,All Grades,2018,81
31R009,NAPLES STREET ELEMENTARY SCHOOL,3,2017,62.9629631
31R009,NAPLES STREET ELEMENTARY SCHOOL,All Grades,2017,62.9629631
31R010,FORT HILL COLLABORATIVE ELEMENTARY SCHOOL,3,2023,28.5714283
31R010,FORT HILL COLLABORATIVE ELEMENTARY SCHOOL,4,2023,20
31R010,FORT HILL COLLABORATIVE ELEMENTARY SCHOOL,5,2023,28.5714283
31R010,FORT HILL COLLABORATIVE ELEMENTARY SCHOOL,All Grades,2023,25.37313461
31R010,FORT HILL COLLABORATIVE ELEMENTARY SCHOOL,3,2022,22.22222137
31R010,FORT HILL COLLABORATIVE ELEMENTARY SCHOOL,4,2022,34.61538315
31R010,FORT HILL COLLABORATIVE ELEMENTARY SCHOOL,5,2022,20.6896553
31R010,FORT HILL COLLABORATIVE ELEMENTARY SCHOOL,All Grades,2022,25.60975647
31R010,FORT HILL COLLABORATIVE ELEMENTARY SCHOOL,3,2019,29.72973061
31R010,FORT HILL COLLABORATIVE ELEMENTARY SCHOOL,4,2019,27.02702713
31R010,FORT HILL COLLABORATIVE ELEMENTARY SCHOOL,All Grades,2019,28.37837791
31R010,FORT HILL COLLABORATIVE ELEMENTARY SCHOOL,3,2018,43.90243912
31R010,FORT HILL COLLABORATIVE ELEMENTARY SCHOOL,All Grades,2018,43.90243912
31R011,P.S. 11 THOMAS DONGAN SCHOOL,3,2023,5.405405521
31R011,P.S. 11 THOMAS DONGAN SCHOOL,4,2023,25
31R011,P.S. 11 THOMAS DONGAN SCHOOL,5,2023,29.54545403
31R011,P.S. 11 THOMAS DONGAN SCHOOL,All Grades,2023,20.66115761
31R011,P.S. 11 THOMAS DONGAN SCHOOL,3,2022,17.77777863
31R011,P.S. 11 THOMAS DONGAN SCHOOL,4,2022,35
31R011,P.S. 11 THOMAS DONGAN SCHOOL,5,2022,23.52941132
31R011,P.S. 11 THOMAS DONGAN SCHOOL,All Grades,2022,25.21008492
31R011,P.S. 11 THOMAS DONGAN SCHOOL,3,2019,65.78947449
31R011,P.S. 11 THOMAS DONGAN SCHOOL,4,2019,41.46341324
31R011,P.S. 11 THOMAS DONGAN SCHOOL,5,2019,46
31R011,P.S. 11 THOMAS DONGAN SCHOOL,All Grades,2019,50.38759613
31R011,P.S. 11 THOMAS DONGAN SCHOOL,3,2018,63.4146347
31R011,P.S. 11 THOMAS DONGAN SCHOOL,4,2018,46.80850983
31R011,P.S. 11 THOMAS DONGAN SCHOOL,5,2018,36.36363602
31R011,P.S. 11 THOMAS DONGAN SCHOOL,All Grades,2018,48.48484802
31R011,P.S. 11 THOMAS DONGAN SCHOOL,3,2017,40.42553329
31R011,P.S. 11 THOMAS DONGAN SCHOOL,4,2017,39.13043594
31R011,P.S. 11 THOMAS DONGAN SCHOOL,5,2017,45.714286799999996
31R011,P.S. 11 THOMAS DONGAN SCHOOL,All Grades,2017,41.40625
31R011,P.S. 11 THOMAS DONGAN SCHOOL,3,2016,22.22222137
31R011,P.S. 11 THOMAS DONGAN SCHOOL,4,2016,31.4285717
31R011,P.S. 11 THOMAS DONGAN SCHOOL,5,2016,23.80952454
31R011,P.S. 11 THOMAS DONGAN SCHOOL,All Grades,2016,25.40983582
31R011,P.S. 11 THOMAS DONGAN SCHOOL,3,2015,41.93548203
31R011,P.S. 11 THOMAS DONGAN SCHOOL,4,2015,32.5581398
31R011,P.S. 11 THOMAS DONGAN SCHOOL,5,2015,28.125
31R011,P.S. 11 THOMAS DONGAN SCHOOL,All Grades,2015,33.96226501
31R011,P.S. 11 THOMAS DONGAN SCHOOL,3,2014,20.930233
31R011,P.S. 11 THOMAS DONGAN SCHOOL,4,2014,23.33333397
31R011,P.S. 11 THOMAS DONGAN SCHOOL,5,2014,26.31579018
31R011,P.S. 11 THOMAS DONGAN SCHOOL,All Grades,2014,23.84615326
31R011,P.S. 11 THOMAS DONGAN SCHOOL,3,2013,28.125
31R011,P.S. 11 THOMAS DONGAN SCHOOL,4,2013,32.72727203
31R011,P.S. 11 THOMAS DONGAN SCHOOL,5,2013,24
31R011,P.S. 11 THOMAS DONGAN SCHOOL,All Grades,2013,28.46715355
31R013,P.S. 013 M. L. LINDEMEYER,3,2023,53.06122589
31R013,P.S. 013 M. L. LINDEMEYER,4,2023,50.4504509
31R013,P.S. 013 M. L. LINDEMEYER,5,2023,66.66666412
31R013,P.S. 013 M. L. LINDEMEYER,All Grades,2023,57.05521393
31R013,P.S. 013 M. L. LINDEMEYER,3,2022,47.20000076
31R013,P.S. 013 M. L. LINDEMEYER,4,2022,43.41085434
31R013,P.S. 013 M. L. LINDEMEYER,5,2022,54.47154617
31R013,P.S. 013 M. L. LINDEMEYER,All Grades,2022,48.27586365
31R013,P.S. 013 M. L. LINDEMEYER,3,2019,65.97222137
31R013,P.S. 013 M. L. LINDEMEYER,4,2019,46.52777863
31R013,P.S. 013 M. L. LINDEMEYER,5,2019,40.625
31R013,P.S. 013 M. L. LINDEMEYER,All Grades,2019,51.44230652
31R013,P.S. 013 M. L. LINDEMEYER,3,2018,62.1428566
31R013,P.S. 013 M. L. LINDEMEYER,4,2018,49.24242401
31R013,P.S. 013 M. L. LINDEMEYER,5,2018,41.40127563
31R013,P.S. 013 M. L. LINDEMEYER,All Grades,2018,50.58275223
31R013,P.S. 013 M. L. LINDEMEYER,3,2017,48.50746155
31R013,P.S. 013 M. L. LINDEMEYER,4,2017,38.21656036
31R013,P.S. 013 M. L. LINDEMEYER,5,2017,37.1428566
31R013,P.S. 013 M. L. LINDEMEYER,All Grades,2017,41.06728363
31R013,P.S. 013 M. L. LINDEMEYER,3,2016,41.21212006
31R013,P.S. 013 M. L. LINDEMEYER,4,2016,34.48275757
31R013,P.S. 013 M. L. LINDEMEYER,5,2016,33.33333206
31R013,P.S. 013 M. L. LINDEMEYER,All Grades,2016,36.67425919
31R013,P.S. 013 M. L. LINDEMEYER,3,2015,19.2857151
31R013,P.S. 013 M. L. LINDEMEYER,4,2015,26.31579018
31R013,P.S. 013 M. L. LINDEMEYER,5,2015,29.2857151
31R013,P.S. 013 M. L. LINDEMEYER,All Grades,2015,24.93946648
31R013,P.S. 013 M. L. LINDEMEYER,3,2014,36.88524628
31R013,P.S. 013 M. L. LINDEMEYER,4,2014,33.33333206
31R013,P.S. 013 M. L. LINDEMEYER,5,2014,35.29411697
31R013,P.S. 013 M. L. LINDEMEYER,All Grades,2014,35.11450195
31R013,P.S. 013 M. L. LINDEMEYER,3,2013,22.46376801
31R013,P.S. 013 M. L. LINDEMEYER,4,2013,27.61194038
31R013,P.S. 013 M. L. LINDEMEYER,5,2013,41.73913193
31R013,P.S. 013 M. L. LINDEMEYER,All Grades,2013,29.97416115
31R016,P.S. 016 JOHN J. DRISCOLL,3,2023,25.49019623
31R016,P.S. 016 JOHN J. DRISCOLL,4,2023,25.8064518
31R016,P.S. 016 JOHN J. DRISCOLL,5,2023,22.38805962
31R016,P.S. 016 JOHN J. DRISCOLL,All Grades,2023,24.44444466
31R016,P.S. 016 JOHN J. DRISCOLL,3,2022,15.8730154
31R016,P.S. 016 JOHN J. DRISCOLL,4,2022,21.05263138
31R016,P.S. 016 JOHN J. DRISCOLL,5,2022,15.78947353
31R016,P.S. 016 JOHN J. DRISCOLL,All Grades,2022,17.51412392
31R016,P.S. 016 JOHN J. DRISCOLL,3,2019,28.125
31R016,P.S. 016 JOHN J. DRISCOLL,4,2019,18.91891861
31R016,P.S. 016 JOHN J. DRISCOLL,5,2019,22.34042549
31R016,P.S. 016 JOHN J. DRISCOLL,All Grades,2019,22.84482765
31R016,P.S. 016 JOHN J. DRISCOLL,3,2018,28.98550797
31R016,P.S. 016 JOHN J. DRISCOLL,4,2018,27.55101967
31R016,P.S. 016 JOHN J. DRISCOLL,5,2018,13.13131332
31R016,P.S. 016 JOHN J. DRISCOLL,All Grades,2018,22.55639076
31R016,P.S. 016 JOHN J. DRISCOLL,3,2017,24.21052551
31R016,P.S. 016 JOHN J. DRISCOLL,4,2017,16.12903214
31R016,P.S. 016 JOHN J. DRISCOLL,5,2017,15
31R016,P.S. 016 JOHN J. DRISCOLL,All Grades,2017,18.40277863
31R016,P.S. 016 JOHN J. DRISCOLL,3,2016,21.27659607
31R016,P.S. 016 JOHN J. DRISCOLL,4,2016,20.75471687
31R016,P.S. 016 JOHN J. DRISCOLL,5,2016,12.62135887
31R016,P.S. 016 JOHN J. DRISCOLL,All Grades,2016,18.15181541
31R016,P.S. 016 JOHN J. DRISCOLL,3,2015,15.59633064
31R016,P.S. 016 JOHN J. DRISCOLL,4,2015,10.67961121
31R016,P.S. 016 JOHN J. DRISCOLL,5,2015,8.653845787
31R016,P.S. 016 JOHN J. DRISCOLL,All Grades,2015,11.7088604
31R016,P.S. 016 JOHN J. DRISCOLL,3,2014,10.909091
31R016,P.S. 016 JOHN J. DRISCOLL,4,2014,10.34482765
31R016,P.S. 016 JOHN J. DRISCOLL,5,2014,9.493670464
31R016,P.S. 016 JOHN J. DRISCOLL,All Grades,2014,10.15625
31R016,P.S. 016 JOHN J. DRISCOLL,3,2013,6.779661179
31R016,P.S. 016 JOHN J. DRISCOLL,4,2013,11.48648643
31R016,P.S. 016 JOHN J. DRISCOLL,5,2013,8.387096405
31R016,P.S. 016 JOHN J. DRISCOLL,All Grades,2013,9.026127815
31R018,P.S. 018 JOHN G. WHITTIER,3,2023,10.63829803
31R018,P.S. 018 JOHN G. WHITTIER,4,2023,32
31R018,P.S. 018 JOHN G. WHITTIER,5,2023,16.98113251
31R018,P.S. 018 JOHN G. WHITTIER,All Grades,2023,20
31R018,P.S. 018 JOHN G. WHITTIER,3,2022,25.45454597
31R018,P.S. 018 JOHN G. WHITTIER,4,2022,29.3103447
31R018,P.S. 018 JOHN G. WHITTIER,5,2022,7.042253494
31R018,P.S. 018 JOHN G. WHITTIER,All Grades,2022,19.56521797
31R018,P.S. 018 JOHN G. WHITTIER,3,2019,43.07692337
31R018,P.S. 018 JOHN G. WHITTIER,4,2019,41.66666794
31R018,P.S. 018 JOHN G. WHITTIER,5,2019,23.61111069
31R018,P.S. 018 JOHN G. WHITTIER,All Grades,2019,36.19909668
31R018,P.S. 018 JOHN G. WHITTIER,3,2018,48.75
